"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,"Views from Organic posts","Views from Boosted posts",Reach,"Reach from Organic posts","Reach from Boosted posts","3-second video views","1-minute video views","3-second viewers","1-minute viewers","3-second video views from Boosted posts","3-second video views from Organic posts","Reactions, comments and shares",Reactions,Comments,Shares,"1-minute video views from Recommendations","1-minute video views from Shares","1-minute video views from Followers","1-minute video views from Boosted posts","Seconds viewed from Recommendations","Seconds viewed from Shares","Seconds viewed from Followers","Seconds viewed from Boosted posts","Average Seconds viewed from Recommendations","Average Seconds viewed from Shares","Average Seconds viewed from Followers","Average Seconds viewed from Boosted posts","Negative feedback from users","Unique negative feedback from users","Seconds viewed","Average Seconds viewed","Percentage of total views at interval 0","Percentage of total views at interval 1","Percentage of total views at interval 2","Percentage of total views at interval 3","Percentage of total views at interval 4","Percentage of total views at interval 5","Percentage of total views at interval 6","Percentage of total views at interval 7","Percentage of total views at interval 8","Percentage of total views at interval 9","Percentage of total views at interval 10","Percentage of total views at interval 11","Percentage of total views at interval 12","Percentage of total views at interval 13","Percentage of total views at interval 14","Percentage of total views at interval 15","Percentage of total views at interval 16","Percentage of total views at interval 17","Percentage of total views at interval 18","Percentage of total views at interval 19","Percentage of total views at interval 20","Percentage of total views at interval 21","Percentage of total views at interval 22","Percentage of total views at interval 23","Percentage of total views at interval 24","Percentage of total views at interval 25","Percentage of total views at interval 26","Percentage of total views at interval 27","Percentage of total views at interval 28","Percentage of total views at interval 29","Percentage of total views at interval 30","Percentage of total views at interval 31","Percentage of total views at interval 32","Percentage of total views at interval 33","Percentage of total views at interval 34","Percentage of total views at interval 35","Percentage of total views at interval 36","Percentage of total views at interval 37","Percentage of total views at interval 38","Percentage of total views at interval 39","Percentage of total views at interval 40","Estimated earnings (USD)","Ad impressions","Percentage of 15-second views at interval 0","Percentage of 15-second views at interval 1","Percentage of 15-second views at interval 2","Percentage of 15-second views at interval 3","Percentage of 15-second views at interval 4","Percentage of 15-second views at interval 5","Percentage of 15-second views at interval 6","Percentage of 15-second views at interval 7","Percentage of 15-second views at interval 8","Percentage of 15-second views at interval 9","Percentage of 15-second views at interval 10","Percentage of 15-second views at interval 11","Percentage of 15-second views at interval 12","Percentage of 15-second views at interval 13","Percentage of 15-second views at interval 14","Percentage of 15-second views at interval 15","Percentage of 15-second views at interval 16","Percentage of 15-second views at interval 17","Percentage of 15-second views at interval 18","Percentage of 15-second views at interval 19","Percentage of 15-second views at interval 20","Percentage of 15-second views at interval 21","Percentage of 15-second views at interval 22","Percentage of 15-second views at interval 23","Percentage of 15-second views at interval 24","Percentage of 15-second views at interval 25","Percentage of 15-second views at interval 26","Percentage of 15-second views at interval 27","Percentage of 15-second views at interval 28","Percentage of 15-second views at interval 29","Percentage of 15-second views at interval 30","Percentage of 15-second views at interval 31","Percentage of 15-second views at interval 32","Percentage of 15-second views at interval 33","Percentage of 15-second views at interval 34","Percentage of 15-second views at interval 35","Percentage of 15-second views at interval 36","Ad CPM (USD)"
1042672037893614,100064524835805,Shreelaxmistonedepot,"🎨 Happy Rang Panchami! 🏡

Let the colors of celebration shine, while your space stays pristine! ✨💧
Celebrate with joy, and let your interiors reflect elegance & beauty.
🔹 Shree Laxmi Stone Depot - Since 1962
Stone | Tiles | Sanitaryware
📞 +91 99227 20095
🌐 www.shreelaxmistonedepot.com
do visit to our YouTube channel : https://youtube.com/@shreelaxmistonedepot...
📍 Mangalwar Peth & Kharadi
#TimelessElegance  #LuxuryLiving  #shreelaxmi  #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar  #marbledesign #BathroomDesign  #ShreeLaxmiStoneDepot #HomeDecor #HappyRangPanchami #CelebrateWithColors #StoneTilesSanitaryware #ShreeLaxmiStoneDepot #FestivalVibes #ElegantInteriors",,0,"03/19/2025 00:36",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid0W78VDQSqN52u69Ltn17C6pXojYMtYK4UF6mVCynAgCBPmcdnVZGo1kQ3bjisQvCTl,0,0,Photos,,,,,Lifetime,39,39,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037963045031180,100064524835805,Shreelaxmistonedepot,"🌈✨ Celebrate Holi with Colors that Last! ✨🌈

Just like Holi fills the world with vibrant colors, enhance your spaces with beautiful & durable tiles & stones from Shree Laxmi Stone Depot! 🏡🎨

✔ Premium Quality Tiles & Stones
✔ Vibrant & Long-lasting Colors
✔ Perfect for Every Space
🔹 Shree Laxmi Stone Depot - Since 1962
Stone | Tiles | Sanitaryware
📞 +91 99227 20095
🌐 www.shreelaxmistonedepot.com
do visit to our YouTube channel : https://youtube.com/@shreelaxmistonedepot...
📍 Mangalwar Peth & Kharadi
#TimelessElegance  #LuxuryLiving  #shreelaxmi  #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar  #marbledesign #BathroomDesign  #ShreeLaxmiStoneDepot #HomeDecor #FestivalOfColors #ColorfulHomes #HoliCelebration",,0,"03/12/2025 19:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02Kq4SQ2CktdJ4i93kGRJjae44sSdLESMncTZeFnuWEFf656SK3zDJhXLe4go8FSypl,0,0,Photos,,,,,Lifetime,70,70,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034218488738969,100064524835805,Shreelaxmistonedepot,"🌸 Happy International Women’s Day! 🌸

Grace, Strength, and Elegance! ✨ Today, we celebrate the spirit of women—resilient, inspiring, and unstoppable. 💃💖

Join us in honoring the incredible women who bring beauty and strength to the world. 💪
🔹 Shree Laxmi Stone Depot - Since 1962
Stone | Tiles | Sanitaryware
📞 +91 99227 20095
🌐 www.shreelaxmistonedepot.com
do visit to our YouTube channel : https://youtube.com/@shreelaxmistonedepot...
📍 Mangalwar Peth & Kharadi
#TimelessElegance  #LuxuryLiving  #shreelaxmi  #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar  #marbledesign #BathroomDesign  #ShreeLaxmiStoneDepot #HomeDecor #ShreeLaxmiStoneDepot #HappyWomensDay #StrengthAndElegance #CelebrateWomen #SLSD",,0,"03/07/2025 18:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid037Et1Vm9SNw6J3hoTp8g2KED1duNCBoc7pKx2wwsYLb8wgQyYvcwZ1taZrtNuzrGSl,0,0,Photos,,,,,Lifetime,50,50,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032704965556988,100064524835805,Shreelaxmistonedepot,"✨ Your Trusted Distributor for Vitronite! ✨

Looking for luxury, durability, and innovation in surface solutions? We are authorized distributors of Vitronite, offering a premium range of high-quality surfaces, tiles, and decorative solutions to enhance your interiors.

🌟 Why Choose Vitronite?
✅ Premium Quality & Elegant Finishes
✅ Durable & Long-Lasting Performance
✅ Versatile Designs for Modern & Classic Spaces
✅ Ideal for Homes, Offices, & Commercial Projects

As a trusted distributor, we ensure expert guidance, the best deals, and top-quality products to help you achieve stunning and functional spaces.
📍 Elevate your space with timeless beauty
🔹 Shree Laxmi Stone Depot - Since 1962
Stone | Tiles | Sanitaryware
📞 +91 99277 20095
🌐 www.shreelaxmistonedepot.com
do visit to our YouTube channel : https://youtube.com/@shreelaxmistonedepot...
📍 Mangalwar Peth & Kharadi
#TimelessElegance  #LuxuryLiving  #shreelaxmi  #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar  #marbledesign #BathroomDesign  #ShreeLaxmiStoneDepot #HomeDecor","✨ Your Trusted Distributor for Vitronite! ✨

Looking for luxury, durability, and innovation in surface solutions? We are authorized distributors of Vitronite, offering a premium range of high-quality surfaces, tiles, and decorative solutions to enhance your interiors.

🌟 Why Choose Vitronite?
✅ Premium Quality & Elegant Finishes
✅ Durable & Long-Lasting Performance
✅ Versatile Designs for Modern & Classic Spaces
✅ Ideal for Homes, Offices, & Commercial Projects

As a trusted distributor, we ensure expert guidance, the best deals, and top-quality products to help you achieve stunning and functional spaces.
📍 Elevate your space with timeless beauty
🔹 Shree Laxmi Stone Depot - Since 1962
Stone | Tiles | Sanitaryware
📞 +91 99277 20095
🌐 www.shreelaxmistonedepot.com
do visit to our YouTube channel : https://youtube.com/@shreelaxmistonedepot...
📍 Mangalwar Peth & Kharadi
#TimelessElegance  #LuxuryLiving  #shreelaxmi  #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar  #marbledesign #BathroomDesign  #ShreeLaxmiStoneDepot #HomeDecor",21,"03/05/2025 18:30",uploaded,https://www.facebook.com/reel/1605361723492799/,1,0,Reels,,,,,Lifetime,31,31,0,18,18,0,10,,,,0,10,2,2,0,0,,,,,,,,,,,,,,,185.553,7.422,1,1,1,1,1,1,1,0.9,0.8,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,0,0
1031988155628669,100064524835805,Shreelaxmistonedepot,"🚿✨ Your Trusted Distributor for Jonsin Bathware! ✨🚿

Looking for luxury, durability, and innovation in bathroom solutions? We are authorized distributors of Jonsin Bathware, bringing you the finest range of bath fittings, sanitaryware, faucets, showers, and accessories to elevate your space.

🌟 Why Choose Jonsin Bathware?
✅ Superior Quality & Elegant Designs
✅ Water-Saving & Eco-Friendly Technology
✅ Long-Lasting Durability & Easy Maintenance
✅ Perfect for Homes, Hotels, & Commercial Spaces

As a trusted distributor, we ensure the best deals, expert guidance, and high-quality products for your modern, stylish, and luxurious bathrooms.
🔹 Shree Laxmi Stone Depot - Since 1962
Stone | Tiles | Sanitaryware
📞 +91 99277 20095
🌐 www.shreelaxmistonedepot.com
do visit to our YouTube channel : https://youtube.com/@shreelaxmistonedepot...
📍 Mangalwar Peth & Kharadi
📩 DM us or call for inquiries! Let’s bring luxury to your space.

#Jaquar #LuxuryBathing #ModernBathrooms #PremiumFittings #Vitronite #AuthorizedDistributor #HomeImprovement #ElegantLiving #TimelessElegance  #LuxuryLiving  #shreelaxmi  #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar  #marbledesign","🚿✨ Your Trusted Distributor for Jonsin Bathware! ✨🚿

Looking for luxury, durability, and innovation in bathroom solutions? We are authorized distributors of Jonsin Bathware, bringing you the finest range of bath fittings, sanitaryware, faucets, showers, and accessories to elevate your space.

🌟 Why Choose Jonsin Bathware?
✅ Superior Quality & Elegant Designs
✅ Water-Saving & Eco-Friendly Technology
✅ Long-Lasting Durability & Easy Maintenance
✅ Perfect for Homes, Hotels, & Commercial Spaces

As a trusted distributor, we ensure the best deals, expert guidance, and high-quality products for your modern, stylish, and luxurious bathrooms.
🔹 Shree Laxmi Stone Depot - Since 1962
Stone | Tiles | Sanitaryware
📞 +91 99277 20095
🌐 www.shreelaxmistonedepot.com
do visit to our YouTube channel : https://youtube.com/@shreelaxmistonedepot...
📍 Mangalwar Peth & Kharadi
📩 DM us or call for inquiries! Let’s bring luxury to your space.

#Jaquar #LuxuryBathing #ModernBathrooms #PremiumFittings #Vitronite #AuthorizedDistributor #HomeImprovement #ElegantLiving #TimelessElegance  #LuxuryLiving  #shreelaxmi  #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar  #marbledesign",27,"03/04/2025 18:31",uploaded,https://www.facebook.com/reel/492278410614618/,1,0,Reels,,,,,Lifetime,27,27,0,22,22,0,7,,,,0,7,1,1,0,0,,,,,,,,,,,,,,,139.574,5.582,1,1,1,1,1,1,1,0.86,0.86,0.86,0.86,0.71,0.71,0.71,0.71,0.71,0.57,0.57,0.57,0.57,0.43,0.29,0.14,0,0,0,0,0,0,,,,,,,,,,,,,0,0
1031332682360883,100064524835805,Shreelaxmistonedepot,"✨ Authorized Distributor of Vitronite! ✨

Bring elegance, durability, and sophistication to your space with Vitronite – the perfect choice for modern interiors. As an official distributor, we offer premium-quality surfaces that redefine luxury and strength. Whether for homes, offices, or commercial projects, our collection ensures a stylish and long-lasting appeal.

🔹 Unmatched Strength & Durability
🔹 Luxurious & Elegant Designs
🔹 Perfect for Homes, Offices & Commercial Spaces

Upgrade your interiors with Vitronite today! Contact us for the best deals and expert guidance.
🔹 Shree Laxmi Stone Depot - Since 1962
Stone | Tiles | Sanitaryware
📞 +91 99277 20095
🌐 www.shreelaxmistonedepot.com
do visit to our YouTube channel : https://youtube.com/@shreelaxmistonedepot...
📍 Mangalwar Peth & Kharadi
📩 DM us or call for inquiries! Let’s build something extraordinary together.

#Vitronite #AuthorizedDistributor #LuxuryInteriors #HomeDecor #ModernDesign #PremiumSurfaces #InteriorGoals","✨ Authorized Distributor of Vitronite! ✨

Bring elegance, durability, and sophistication to your space with Vitronite – the perfect choice for modern interiors. As an official distributor, we offer premium-quality surfaces that redefine luxury and strength. Whether for homes, offices, or commercial projects, our collection ensures a stylish and long-lasting appeal.

🔹 Unmatched Strength & Durability
🔹 Luxurious & Elegant Designs
🔹 Perfect for Homes, Offices & Commercial Spaces

Upgrade your interiors with Vitronite today! Contact us for the best deals and expert guidance.
🔹 Shree Laxmi Stone Depot - Since 1962
Stone | Tiles | Sanitaryware
📞 +91 99277 20095
🌐 www.shreelaxmistonedepot.com
do visit to our YouTube channel : https://youtube.com/@shreelaxmistonedepot...
📍 Mangalwar Peth & Kharadi
📩 DM us or call for inquiries! Let’s build something extraordinary together.

#Vitronite #AuthorizedDistributor #LuxuryInteriors #HomeDecor #ModernDesign #PremiumSurfaces #InteriorGoals",21,"03/03/2025 22:27",N/A,https://www.facebook.com/reel/1152299323069531/,0,0,Reels,,,,,Lifetime,45,44,0,32,32,0,21,,,,0,21,1,1,0,0,,,,,,,,,,,,,,,333.971,10.773,1,1,1,1,1,1,0.86,0.81,0.76,0.71,0.67,0.67,0.57,0.52,0.52,0.52,0.48,0.48,0.48,0.48,0.48,0.48,0.43,0.43,0.43,,,,,,,,,,,,,,,,,0,0
1029383135889171,100064524835805,Shreelaxmistonedepot,"🌙 Ramadan Mubarak! ✨
May this holy month bring peace, happiness, and prosperity into your life. 🌿

Let the spiritual essence of Ramadan illuminate your heart and soul with purity and blessings.

🌟 Wishing you a blessed Ramadan from Shree Laxmi Stone Depot!

📞 +91 99227 20095
🌐 www.shreelaxmistonedepot.com

#RamadanMubarak #Blessings #HolyMonth #Peace #Spirituality #ShreeLaxmiStoneDepot",,0,"03/01/2025 08:08",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid024ZurmQ5QTLBYfM79mAv1eH3XV5jtUiKkco2gBYAFhUjs7Ui2eiBMYvZBFUwdB78Al,0,0,Photos,,,,,Lifetime,25,25,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026489512845200,100064524835805,Shreelaxmistonedepot,"💙 Cobalt Blue: Serenity & Focus for a Space That Inspires Growth! 💙

Create an atmosphere of tranquility and elegance with Cobalt Blue Stone from Shree Laxmi Stone Depot. Perfect for modern interiors, this rich hue enhances focus, productivity, and style! 🌊✨

📍 Elevate your space with timeless beauty
🔹 Shree Laxmi Stone Depot - Since 1962
Stone | Tiles | Sanitaryware
📞 +91 99227 20095
🌐 www.shreelaxmistonedepot.com
do visit to our YouTube channel : https://youtube.com/@shreelaxmistonedepot...
📍 Mangalwar Peth & Kharadi
#TimelessElegance  #LuxuryLiving  #shreelaxmi  #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar  #marbledesign #BathroomDesign  #ShreeLaxmiStoneDepot #HomeDecor",,0,"02/25/2025 18:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid0SZADFB1tTVKGjZafxURMu7edkTFcF5h5WfsVTxVKJW7eHq73NEPAn2pVb7Re5JXBl,0,0,Photos,,,,,Lifetime,71,71,0,10,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026489499511868,100064524835805,Shreelaxmistonedepot,"🔱 महाशिवरात्रीच्या हार्दिक शुभेच्छा! 🔱

महादेवाची कृपा सदैव तुमच्यावर राहो!
शांतता, समृद्धी आणि सकारात्मक ऊर्जा तुमच्या जीवनात नांदो.

हर हर महादेव! 🙌🕉️
📍 Premium quality for modern designs
🔹 Shree Laxmi Stone Depot - Since 1962
Stone | Tiles | Sanitaryware
📞 +91 99227 20095
🌐 www.shreelaxmistonedepot.com
do visit to our YouTube channel : https://youtube.com/@shreelaxmistonedepot...
📍 Mangalwar Peth & Kharadi
#TimelessElegance  #LuxuryLiving  #shreelaxmi  #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar  #marbledesign #BathroomDesign  #ShreeLaxmiStoneDepot #HomeDecor #महाशिवरात्रि #हरहरमहादेव #शिवशक्ती #ॐनमःशिवाय #शिवभक्ती #ShreeLaxmiStoneDepot",,0,"02/25/2025 18:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02t4r3Pu29WHdgtHrgTEamcVRLhpeey1rtqRsUHxFiyAuDpR9TbKhtEK7hrPT9rC1Jl,0,0,Photos,,,,,Lifetime,15,15,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025996689561149,100064524835805,Shreelaxmistonedepot,"🔥 Lakha Red: The Power of Fortune & Energy in Every Slab! 🔥

Elevate your interiors with the bold and vibrant Lakha Red Stone from Shree Laxmi Stone Depot. A symbol of strength, prosperity, and elegance, this stunning stone transforms your space with unmatched style! 💎✨

📍 Premium quality for modern designs
🔹 Shree Laxmi Stone Depot - Since 1962
Stone | Tiles | Sanitaryware
📞 +91 99227 20095
🌐 www.shreelaxmistonedepot.com
do visit to our YouTube channel : https://youtube.com/@shreelaxmistonedepot...
📍 Mangalwar Peth & Kharadi
#TimelessElegance  #LuxuryLiving  #shreelaxmi  #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar  #marbledesign #BathroomDesign  #ShreeLaxmiStoneDepot #HomeDecor",,0,"02/25/2025 02:36",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid0fADFjqDExrMjS4WBu1wq4z4mLNfHdTT4a3paHMDaWARtpzdyJBAMmwK6BqaaRcdrl,0,0,Photos,,,,,Lifetime,37,37,0,21,21,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025994469561371,100064524835805,Shreelaxmistonedepot,"✨ Yellow Sapphire: Confidence, Protection & Positivity in Every Slab! ✨

Transform your space with the warmth and elegance of Yellow Sapphire Stone from Shree Laxmi Stone Depot. Perfect for modern interiors, this premium stone exudes sophistication and positivity! 🏡💛

📍 Visit us today to explore our stunning collection!
📞 Call us at: +91 9922720095
🌐 Website: www.shreelaxmistonedepot.com
 #KlebenTiles #ElegantSpaces #TimelessDesign #HomeDecor #LuxuryInteriors #ShreeLaxmiStoneDepot #PremiumTiles #BathroomTiles #WallDecor #InteriorInspiration #StylishHomes #TileTrends #ModernInteriors #HomeImprovement",,0,"02/25/2025 02:32",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02Ep1qDuqNnPzJ46SkfUmYagBx2pkNYQ6WMM9PHzXKHvtLZENmne8fP8wh2rWyEDb7l,0,0,Photos,,,,,Lifetime,24,24,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021278790032939,100064524835805,Shreelaxmistonedepot,"🌟 Elevate Your Space with Kleben Tiles – A Fusion of Style & Elegance! 🌟
Bring artistic charm and modern sophistication to your interiors with Kleben Tiles! ✨ These uniquely crafted tiles add a stylish and elegant touch to any space, making them perfect for bathrooms, kitchens, accent walls, and more.

🎨 Why Choose Kleben Tiles?
✔️ Vibrant & decorative patterns for a striking look
✔️ High-quality finish ensuring long-lasting beauty
✔️ Aesthetic designs that blend seamlessly with modern interiors
✔️ Easy to clean & maintain for daily convenience
✔️ Perfect for both residential & commercial spaces

At Shree Laxmi Stone Depot, we offer a diverse range of high-quality tiles that redefine luxury and durability. Whether you're revamping your bathroom or adding a stylish feature wall, Kleben Tiles provide the perfect balance of beauty and functionality! 🏡✨

📍 Visit us today to explore our stunning collection!
📞 Call us at: +91 9922720095
🌐 Website: www.shreelaxmistonedepot.com

 #KlebenTiles #ElegantSpaces #TimelessDesign #HomeDecor #LuxuryInteriors #ShreeLaxmiStoneDepot #PremiumTiles #BathroomTiles #WallDecor #InteriorInspiration #StylishHomes #TileTrends #ModernInteriors #HomeImprovement",,0,"02/18/2025 18:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid034Mu3BtA2uH1jRsya8bYDDDN6Pp6oQp8UwtP47cJufhg4zFUmC5EpBMas2CcMfq1xl,0,0,Photos,,,,,Lifetime,38,38,0,15,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021245236702961,100064524835805,Shreelaxmistonedepot,"🚩 छत्रपती शिवाजी महाराज जयंतीच्या हार्दिक शुभेच्छा! 🚩

स्वातंत्र्याचे स्वप्न, मातृभूमीची शान,
छत्रपती शिवरायांचा जयघोष महान!

शिवरायांचे अद्वितीय पराक्रम, प्रशासन कौशल्य आणि न्यायप्रिय नेतृत्व आपल्याला नेहमी प्रेरणा देते. त्यांच्या नीतिमत्तेवर आधारित जीवनशैली आणि ध्येय आपल्याला प्रगतीच्या वाटेवर घेऊन जातात.

💡 Shree Laxmi Stone Depot – जसे छत्रपती शिवाजी महाराजांनी मजबूत किल्ले आणि राजवाड्यांची निर्मिती केली, तसेच आम्ही उच्च दर्जाच्या स्टोन, टाइल्स आणि सॅनिटरीवेअर उत्पादनांसह तुमच्या स्वप्नातील वास्तू निर्माण करण्यास कटिबद्ध आहोत.

🏡 शिवरायांच्या प्रेरणेतून दर्जेदार आणि भक्कम वास्तूंसाठी आमची सेवेसह असू द्या!

📍 अधिक माहितीसाठी भेट द्या: www.shreelaxmistonedepot.com
📞 संपर्क: +91 99227 20095

#छत्रपती_शिवाजी #शिवाजी_महाराज #शिवाजी_जयंती #स्वराज्य #ShreeLaxmiStoneDepot #StrongFoundations #QualityStone

🚩 जय भवानी! जय शिवाजी! 🚩",,0,"02/18/2025 17:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid0f3DsErufYedtiwCo4EaEyvNsPiPA9JrHfZTcJ7DdbzjVqkqKKDYg7Ra8LYdqZGtal,0,0,Photos,,,,,Lifetime,22,22,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020509740109844,100064524835805,Shreelaxmistonedepot,"🌟 Redefine Luxury with Kleben Tiles – Warm Tones for a Timeless Appeal! 🌟
Transform your interiors with the rich warm tones of Kleben Tiles, designed to bring out a sophisticated and elegant look in every space. 🏡✨ Whether it's a luxurious bathroom, a stylish kitchen, or a cozy living area, these premium-quality tiles add an unmatched charm to your home.

🛁 Why Choose Kleben Tiles?
✔️ Warm & inviting color palette
✔️ Textured patterns for a unique finish
✔️ Durable & low-maintenance
✔️ Perfect for modern and classic interiors
✔️ Enhances the aesthetics of any space

At Shree Laxmi Stone Depot, we offer a wide range of high-quality wall and floor tiles that bring luxury and functionality together. Let your interiors reflect class, elegance, and timeless beauty with Kleben Tiles! ✨

📍 Visit us today to explore our premium tile collection!
📞 Call us at: +91 9922720095
🌐 Website: www.shreelaxmistonedepot.com

🔹 #KlebenTiles #LuxuryInteriors #WarmTones #TimelessBeauty #ElegantSpaces #ShreeLaxmiStoneDepot #HomeDecor #InteriorDesign #ModernTiles #WallTiles #FloorTiles #LuxuryTiles #BathroomDesign #PremiumTiles #HomeImprovement",,0,"02/17/2025 18:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02SqkwxkqU8rz2ckLtcCD3xxAd7tzrVBqeHx5BmYv7m8sJFshM2AihTLVuHrssQDabl,0,0,Photos,,,,,Lifetime,25,25,0,11,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019965396830945,100064524835805,Shreelaxmistonedepot,"🌟 Transform Your Spaces with Kleben Tiles! 🌟
Looking to upgrade your home or office with a modern and elegant touch? Introducing Kleben Tiles – a perfect fusion of subtle elegance and timeless beauty! 🏡✨

These premium-quality tiles are designed to add sophistication, durability, and charm to any interior. Whether you’re revamping your living room, bedroom, kitchen, or workspace, our stylish and versatile tile collection brings out the best in every space.

✔️ Elegant textures & patterns
✔️ Durable & long-lasting finish
✔️ Perfect for modern interiors
✔️ Adds a touch of luxury & refinement

At Shree Laxmi Stone Depot, we bring you the finest selection of wall and floor tiles to suit all your aesthetic and functional needs. Let your walls reflect grandeur and perfection with Kleben Tiles! 🌿✨

📍 Visit us today & explore our premium tile collection!
📞 Call us at: +91 9922720095
🌐 Website: www.shreelaxmistonedepot.com

🔹 #KlebenTiles #TimelessBeauty #ModernInteriors #ElegantSpaces #LuxuryTiles #InteriorDesign #ShreeLaxmiStoneDepot #PremiumTiles #HomeImprovement #TilesForHome #WallTiles #FloorTiles #SophisticatedLiving #TileTrends",,0,"02/17/2025 01:26",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid0fvmbvX9Hjp39dka4iraKi71L9JqBBxNBMc1ZpeP7QciHBuhbnn2JEpr8f2ipARbMl,0,0,Photos,,,,,Lifetime,24,24,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
